text,timestamp,likes,retweets
"भारताचा दिग्गज अष्टपैलू क्रिकेटपटू युवराज सिंगने वर्ल्ड चॅम्पिनयशीप ऑफ लीजंड्स स्पर्धेचे इंडिया चॅम्पियन्स संघाकडून विजेतेपद जिंकले आहे. या स्पर्धेदरम्यान, युवराज सिंगने त्याची सर्वकालिन सर्वोत्तम प्लेइंग-11 निवडली आहे. 
#YuvrajSingh #YuvrajSinghPlayingXI #12thMan #MSDhoni https://t.co/8FdV6lY1bj",Sun Jul 14 11:29:50 +0000 2024,8,0
"@MilanTorres2026 @Trisha_Ford @RussHeffley @jeffharger @CoachELeyba Welcome HOME!!! The #12thMan has your back!!! 

#GigEm https://t.co/1b2xNDYiPc",Mon Sep 23 14:41:11 +0000 2024,3,0
"Thanks @AggieFootball for a great camp today. @HolmonWiggins @CoachBateman @979DesignsTAMU @DJMarquardtTAMU @TexAgs @GigEm247 @RudderFootball 

#GigEm | #12thMan | 👍🏾 | #979 https://t.co/tJOoeXJnOW",Tue Jun 18 02:09:20 +0000 2024,84,9
"Road Trippin’ to Omaha w/ Easton for the CWS!

⚾️🛣️🚐

Day 4 - Father’s Day fun with the boy … two ferris wheels, Fat Putter extreme putt-putt, a little shopping and closing it out with Tennessee vs. UNC!

#CWS #12thMan #GigEm https://t.co/86slN8EjSw",Sun Jun 16 23:39:29 +0000 2024,68,1
"Mike Elko Finally Reveals QB Plan... Kinda

#GigEm #TAMU #12thMan 
https://t.co/SCwPlCyTYo",Thu Sep 19 15:47:36 +0000 2024,3,1
The #12thMan is Real! 👍,Tue Jun 25 15:13:00 +0000 2024,23,0
"Road Trippin’ to Omaha w/ Easton for the CWS!

⚾️🛣️🚐

Day 2 - Made it to Omaha in time for Tennessee vs. Florida State tonight! Stopped in Emporia, KS and met up with some road trippin’ Aggie friends for some Bobby D’s BBQ!

#CWS #12thMan #GigEm https://t.co/CjtICOXMR6",Fri Jun 14 23:33:44 +0000 2024,161,0
"🚨SGP @CaesarsSports +1000

📺 MIA 🆚 SEA 

✅Live @LumenField  had to have some Action! 

🔥Seahawks -3 The Best On X Tournament! 

#Seahawks #12thMan #NFL #SGP #GamblingX #GamblingTwitter https://t.co/iS7CxnnkYD",Sun Sep 22 14:37:45 +0000 2024,5,1
"No. 24 Texas A&amp;M Opponent Preview: Arkansas Razorbacks

#GigEm #TAMU #12thMan
https://t.co/i4EMRp19ND",Mon Sep 23 16:33:31 +0000 2024,0,0
"Best feeling in the world seeing all the #12thman at the airport!

Wow I love this team and this amazing city.

#GoHawks",Mon Jan 14 04:54:32 +0000 2013,1612,1452
"Another year of Aggie Football begins NOW! Let’s roll!!!
#BTHONotreDame #GigEm #12thMan https://t.co/9LGtk9SrVB",Sat Aug 31 23:19:06 +0000 2024,130,1
@JamesJorgy07 Congrats James but I think you misspelled Texas A&amp;M!!! Very happy for you…your grind &amp; integrity is why you earned this opportunity!! #12thMan #Gig’Em,Thu Sep 19 21:12:10 +0000 2024,4,0
Such a great series and so much fight! #12thMan ❤️,Tue Jun 25 04:13:27 +0000 2024,29,2
"W's only.

#STAYSTRONG #12THMAN https://t.co/Zkj0l9V62V",Sun Sep 15 06:24:10 +0000 2024,2,3
